filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch_0.fast5	44a5bfea-9bce-49fd-a686-78daab02fedb	91f216faec432f6717a2618d5a951d151cf86098	0	294	1	11467.684927	20.759960	6252	TRUE	11469.773572	5623	18.671315	1425	10.696760	0.000000	89.294914	13.771131	89.294914	13.771131
batch_0.fast5	44b7752d-d321-4b14-a1d5-7dfc578e20b3	91f216faec432f6717a2618d5a951d151cf86098	0	177	3	11518.884130	7.268592	2189	TRUE	11519.149402	2109	7.003320	285	8.155941	0.000000	70.160286	8.552597	70.160286	8.552597
batch_0.fast5	36fbcce6-7da3-41fa-9e9e-94ab88b1251f	91f216faec432f6717a2618d5a951d151cf86098	0	383	2	11399.614210	18.450863	5557	TRUE	11399.826693	5493	18.238380	1370	9.657184	0.000000	74.509064	11.306823	74.509064	11.306823
batch_0.fast5	324269d6-c223-41b6-ab58-9b789778c685	91f216faec432f6717a2618d5a951d151cf86098	0	237	1	11485.354582	41.996016	12649	TRUE	11485.487716	12609	41.862882	1999	11.268008	0.000000	83.061661	14.495927	83.061661	14.495927
batch_0.fast5	17eb0896-f54a-4c70-bd89-18a402aff280	91f216faec432f6717a2618d5a951d151cf86098	0	417	1	11357.196215	4.579681	1379	TRUE	11357.416003	1313	4.359894	396	10.729412	0.000000	81.322151	11.451782	81.322151	11.451782
batch_0.fast5	3a39df40-82a5-433f-9ad1-f306f27c17e4	91f216faec432f6717a2618d5a951d151cf86098	0	133	1	11528.486720	24.747344	7453	TRUE	11528.763280	7370	24.470784	1362	9.722531	0.000000	75.088905	11.451782	75.088905	11.451782
batch_0.fast5	3b8429b9-82d4-4841-8a75-84161eb1ad84	91f216faec432f6717a2618d5a951d151cf86098	0	154	3	11409.480412	11.295817	3402	TRUE	11411.486720	2798	9.289509	592	8.366250	0.000000	86.395729	12.611457	86.395729	12.611457
batch_0.fast5	14a715b9-f61d-4030-bb7e-9b7afa7f7e72	91f216faec432f6717a2618d5a951d151cf86098	0	424	1	11412.397742	21.793161	6564	TRUE	11413.920319	6105	20.270584	1353	10.593287	0.000000	77.553207	12.901375	77.553207	12.901375
batch_0.fast5	3f56884d-d04b-46fe-8e31-75ecb6207547	91f216faec432f6717a2618d5a951d151cf86098	0	23	4	11445.422643	15.996348	4818	TRUE	11447.537849	4181	13.881142	1454	9.928835	0.000000	78.278008	11.886661	78.278008	11.886661
batch_0.fast5	445bb720-71a3-4726-857f-ba7fddf85713	91f216faec432f6717a2618d5a951d151cf86098	0	224	4	11540.709495	9.626162	2899	TRUE	11542.708499	2297	7.627158	568	11.216701	0.000000	82.191910	14.495927	82.191910	14.495927
batch_0.fast5	47a405bb-5eec-4645-a26c-b53964da4bc0	91f216faec432f6717a2618d5a951d151cf86098	0	339	2	11322.866534	12.370186	3725	TRUE	11324.310757	3290	10.925963	893	10.419926	0.000000	85.670929	14.350967	85.670929	14.350967
batch_0.fast5	09f59216-9e99-4d87-9115-ec1e24bde3de	91f216faec432f6717a2618d5a951d151cf86098	0	178	3	11618.562085	6.237716	1878	TRUE	11618.717463	1832	6.082337	505	8.296542	0.000000	67.551018	10.437067	67.551018	10.437067
batch_0.fast5	1fc8818e-5470-43f8-be0e-c00f0f28d9af	91f216faec432f6717a2618d5a951d151cf86098	0	485	1	11365.333997	19.449535	5858	TRUE	11367.203851	5295	17.579681	1277	10.918650	0.000000	84.946136	15.220723	84.946136	15.220723
batch_0.fast5	3ffbabdb-4de3-4cc1-8b5c-1c7e860ed88f	91f216faec432f6717a2618d5a951d151cf86098	0	75	4	11501.400730	13.987384	4213	TRUE	11501.400730	4213	13.987384	732	8.432049	0.000000	76.683456	14.206009	76.683456	14.206009
batch_0.fast5	449e8bb3-efe1-4b03-a5b3-17ed982e9aef	91f216faec432f6717a2618d5a951d151cf86098	0	20	3	11412.702855	8.890106	2677	TRUE	11412.835989	2637	8.756972	521	9.587487	0.000000	79.002800	11.306823	79.002800	11.306823
batch_0.fast5	45106535-2d89-439d-b7f8-3e5bbac5658d	91f216faec432f6717a2618d5a951d151cf86098	0	210	4	11553.713147	9.315073	2805	TRUE	11553.917331	2744	9.110890	606	9.290359	0.000000	77.408249	12.756416	77.408249	12.756416
batch_0.fast5	3a35dbf5-5fd9-4d9c-b47e-10c173f3c54f	91f216faec432f6717a2618d5a951d151cf86098	0	288	4	11369.923307	8.686587	2616	TRUE	11373.709827	1475	4.900066	237	8.943478	0.000000	92.918892	20.874134	92.918892	20.874134
batch_0.fast5	26676fa1-771d-4f85-b674-ced4ebdb2006	91f216faec432f6717a2618d5a951d151cf86098	0	19	4	11371.563413	25.419323	7656	TRUE	11373.446215	7089	23.536521	1863	9.564919	0.000000	78.712883	12.466497	78.712883	12.466497
batch_0.fast5	195c50e5-d089-4082-912b-395befe18553	91f216faec432f6717a2618d5a951d151cf86098	0	491	1	11397.526228	9.276892	2794	TRUE	11399.147410	2305	7.655710	563	10.506642	0.000000	76.683456	12.901375	76.683456	12.901375
batch_0.fast5	207c192d-2dad-4c16-8261-101111a04ba0	91f216faec432f6717a2618d5a951d151cf86098	0	174	2	11414.629814	8.600930	2590	TRUE	11414.864542	2519	8.366202	760	10.363334	0.000000	80.887276	13.046334	80.887276	13.046334
batch_0.fast5	34bbfefe-162e-4e4f-bb5a-9d478206b4e8	91f216faec432f6717a2618d5a951d151cf86098	0	356	2	11595.502324	12.338645	3716	TRUE	11597.163015	3216	10.677955	922	9.802243	0.000000	78.133049	12.031619	78.133049	12.031619
batch_0.fast5	3a392022-2b2a-406f-977a-4b6b40f55ce3	91f216faec432f6717a2618d5a951d151cf86098	0	427	3	11492.147742	14.998008	4517	TRUE	11495.629482	3468	11.516268	620	9.485235	0.000000	72.044754	12.611457	72.044754	12.611457
batch_0.fast5	3e61ced0-48b1-48a5-9fbb-e40820b66d7c	91f216faec432f6717a2618d5a951d151cf86098	0	2	1	11390.343958	9.195551	2769	TRUE	11392.229748	2201	7.309761	643	10.040228	0.000000	81.612068	11.886661	81.612068	11.886661
batch_0.fast5	2f632a22-de27-40a6-8ae0-2e355e56b866	91f216faec432f6717a2618d5a951d151cf86098	0	256	2	11610.420319	9.960491	3000	TRUE	11610.588313	2949	9.792497	526	9.731362	0.000000	78.857841	13.916090	78.857841	13.916090
batch_0.fast5	0cf439c1-e6a2-4aef-8780-fd2919623738	91f216faec432f6717a2618d5a951d151cf86098	0	144	4	11531.941899	8.195219	2468	TRUE	11532.108898	2418	8.028220	720	8.512595	0.000000	80.017517	12.321538	80.017517	12.321538
batch_0.fast5	44ac1fa3-2549-485d-a397-62b66263cd94	91f216faec432f6717a2618d5a951d151cf86098	0	390	1	11354.499004	20.094290	6052	FALSE	11354.649734	6007	19.943559	1277	6.600140	0.000000	68.420776	7.827801	68.420776	7.827801
batch_0.fast5	3b659473-4487-422b-ae45-d7d82146b68e	91f216faec432f6717a2618d5a951d151cf86098	0	58	4	11456.937915	9.242032	2783	TRUE	11459.872842	1899	6.307105	634	8.820345	0.000000	80.307434	12.901375	80.307434	12.901375
batch_0.fast5	46f40439-8dc3-44da-b339-6ef654597874	91f216faec432f6717a2618d5a951d151cf86098	0	128	2	11522.348606	13.433931	4046	TRUE	11524.161023	3500	11.621514	968	10.901912	0.000000	81.757027	12.611457	81.757027	12.611457
batch_0.fast5	4d0641e5-5067-4b0d-8fb2-eab34f1b9ab6	91f216faec432f6717a2618d5a951d151cf86098	0	188	4	11500.257636	7.074037	2130	TRUE	11500.619522	2021	6.712151	379	8.995747	0.000000	79.002800	13.916090	79.002800	13.916090
batch_0.fast5	246417a0-5501-4884-a770-79cc0535ea39	91f216faec432f6717a2618d5a951d151cf86098	0	290	1	11369.136454	22.541501	6789	TRUE	11369.923307	6552	21.754648	1841	10.642205	0.000000	81.467110	12.901375	81.467110	12.901375
batch_0.fast5	372da9cb-2c89-4c6b-9b8c-63b1c99cb2e2	91f216faec432f6717a2618d5a951d151cf86098	0	87	3	11293.457503	28.011620	8437	TRUE	11295.541501	7809	25.927623	1969	10.569598	0.000000	80.307434	14.495927	80.307434	14.495927
batch_0.fast5	27bcace8-32a6-41b4-b7ec-ea367376b04e	91f216faec432f6717a2618d5a951d151cf86098	0	502	3	11541.981408	25.435923	7661	TRUE	11544.164011	7003	23.253320	1559	9.714032	0.000000	80.307434	14.350967	80.307434	14.350967
batch_0.fast5	24848dd2-31da-46b0-88a9-b937d0680bd4	91f216faec432f6717a2618d5a951d151cf86098	0	38	4	11477.410359	11.891434	3581	TRUE	11477.543161	3541	11.758632	860	10.457542	0.000000	75.233864	11.161864	75.233864	11.161864
batch_0.fast5	433236db-5b1c-411a-b11a-2c06f3b96467	91f216faec432f6717a2618d5a951d151cf86098	0	465	2	11326.037517	5.114542	1540	TRUE	11326.183931	1496	4.968127	374	9.655324	0.000000	81.032234	13.626171	81.032234	13.626171
batch_0.fast5	3d8914f7-7aa9-44cb-b201-86bfc336aa08	91f216faec432f6717a2618d5a951d151cf86098	0	251	1	11383.127158	15.802789	4759	TRUE	11384.755644	4269	14.174303	1275	10.595910	0.000000	73.639313	12.611457	73.639313	12.611457
batch_0.fast5	2d23591e-529e-4e1a-b157-0002f54c1f00	91f216faec432f6717a2618d5a951d151cf86098	0	376	2	11445.593958	21.041501	6337	TRUE	11446.966799	5924	19.668659	1549	10.766060	0.000000	79.292725	12.321538	79.292725	12.321538
batch_0.fast5	3679d691-3e75-4de6-ad9f-66e47f8a9f8d	91f216faec432f6717a2618d5a951d151cf86098	0	24	3	11310.113214	12.049801	3629	TRUE	11312.669987	2859	9.493028	781	12.131170	0.000000	84.656212	13.916090	84.656212	13.916090
batch_0.fast5	6b2f014e-2adf-4ae0-b88c-8d9c38609c3f	91f216faec432f6717a2618d5a951d151cf86098	0	323	3	11387.229416	13.322377	4012	TRUE	11388.930279	3500	11.621514	1117	10.575077	0.000000	83.786461	12.901375	83.786461	12.901375
batch_0.fast5	470f348a-d5b2-4d3d-9e3a-e5588eea5b94	91f216faec432f6717a2618d5a951d151cf86098	0	453	3	11523.432271	9.285525	2796	TRUE	11524.928951	2346	7.788845	701	9.955958	0.000000	82.916702	13.481213	82.916702	13.481213
batch_0.fast5	54e5dd76-6284-4690-9896-4cf786c8d29f	91f216faec432f6717a2618d5a951d151cf86098	0	213	1	11592.007636	23.686587	7134	TRUE	11594.392762	6416	21.301461	1593	11.700540	0.000000	85.960846	15.510642	85.960846	15.510642
batch_0.fast5	24a8b5dd-4d09-4b6d-b568-0f0891e5d047	91f216faec432f6717a2618d5a951d151cf86098	0	289	1	11441.927955	10.438911	3144	TRUE	11442.214807	3057	10.152058	468	10.193649	0.000000	72.914513	11.451782	72.914513	11.451782
batch_0.fast5	28409aed-924b-4aaf-99f0-459a19ddd25c	91f216faec432f6717a2618d5a951d151cf86098	0	316	4	11594.833001	5.836653	1758	TRUE	11595.927623	1428	4.742032	491	9.336508	0.000000	83.786461	11.886661	83.786461	11.886661
batch_0.fast5	47efa7cf-74f4-4130-bde8-10506eae18be	91f216faec432f6717a2618d5a951d151cf86098	0	70	1	11577.773572	18.281873	5506	TRUE	11579.487716	4990	16.567729	1111	10.545484	0.000000	90.164665	14.930805	90.164665	14.930805
batch_0.fast5	4fb0be9b-9628-46aa-9ba4-40a6456d7d52	91f216faec432f6717a2618d5a951d151cf86098	0	489	4	11561.797145	11.116534	3348	TRUE	11563.665007	2785	9.248672	745	10.870547	0.000000	80.162476	13.626171	80.162476	13.626171
batch_0.fast5	5247440e-eebf-4af8-81ff-b5e40d435034	91f216faec432f6717a2618d5a951d151cf86098	0	209	3	11591.288513	3.351262	1009	TRUE	11592.587317	618	2.052457	154	11.160578	0.000000	91.324341	12.321538	91.324341	12.321538
batch_0.fast5	3e6704ac-d5e1-4e1b-a36c-89487802abfc	91f216faec432f6717a2618d5a951d151cf86098	0	154	3	11574.626162	12.984396	3910	TRUE	11576.599270	3316	11.011288	914	10.791785	0.000000	81.177193	12.756416	81.177193	12.756416
batch_0.fast5	4c1f11a1-d560-4812-b8bc-6beb72dab716	91f216faec432f6717a2618d5a951d151cf86098	0	199	1	11456.793161	22.904714	6898	TRUE	11456.933267	6856	22.764608	1630	11.263513	0.000000	86.250763	14.061049	86.250763	14.061049
batch_0.fast5	501a7706-462b-4907-a131-e9f20c08186f	91f216faec432f6717a2618d5a951d151cf86098	0	28	2	11371.045485	11.995352	3613	TRUE	11372.473108	3183	10.567729	983	8.416707	0.000000	79.727600	11.451782	79.727600	11.451782
batch_0.fast5	31ce5af0-aef0-4464-826d-d9c45df3350a	91f216faec432f6717a2618d5a951d151cf86098	0	79	4	11608.449535	6.609894	1990	TRUE	11610.612218	1339	4.447211	319	9.468131	0.000000	82.771744	11.596742	82.771744	11.596742
batch_0.fast5	3fab4fca-89e1-487a-bc77-171d221719f8	91f216faec432f6717a2618d5a951d151cf86098	0	211	4	11555.581341	3.552789	1070	TRUE	11556.553785	777	2.580345	204	8.622532	0.000000	84.511253	10.871945	84.511253	10.871945
batch_0.fast5	5cab59e6-9c30-4d42-8fe2-48abee356e80	91f216faec432f6717a2618d5a951d151cf86098	0	267	3	11610.215139	10.906042	3284	TRUE	11612.438911	2615	8.682271	741	9.776169	0.000000	76.828415	11.306823	76.828415	11.306823
batch_0.fast5	36d9da3b-31b2-42d2-bd5c-4af44c58f6cc	91f216faec432f6717a2618d5a951d151cf86098	0	274	1	11447.820717	7.661023	2307	TRUE	11449.228752	1883	6.252988	566	10.668309	0.000000	84.076378	13.336253	84.076378	13.336253
batch_0.fast5	4065424b-8360-4850-b03b-aca43c600f11	91f216faec432f6717a2618d5a951d151cf86098	0	472	2	11580.204183	35.432271	10672	TRUE	11582.022576	10124	33.613878	2322	10.730793	0.000000	81.612068	12.901375	81.612068	12.901375
batch_0.fast5	4e3c733e-a030-412d-9c0b-fb09f6410873	91f216faec432f6717a2618d5a951d151cf86098	0	296	1	11347.689907	7.576361	2282	TRUE	11347.823041	2241	7.443227	534	9.987212	0.000000	76.393539	12.901375	76.393539	12.901375
batch_0.fast5	370b7f8c-0c01-4c12-a709-41ed7e4cbf8a	91f216faec432f6717a2618d5a951d151cf86098	0	350	3	11492.305777	19.685259	5929	TRUE	11494.815405	5173	17.175631	1158	10.131047	0.000000	80.307434	13.336253	80.307434	13.336253
batch_0.fast5	3bb246a2-7763-4d8e-8428-403a972379d5	91f216faec432f6717a2618d5a951d151cf86098	0	236	1	11430.435923	4.187251	1261	FALSE	11431.605910	908	3.017264	214	3.810599	0.000000	64.506874	7.392923	64.506874	7.392923
batch_0.fast5	2040f3cc-741f-4515-940c-75711582f752	91f216faec432f6717a2618d5a951d151cf86098	0	372	1	11353.227756	11.051793	3328	TRUE	11355.146414	2750	9.133134	854	10.972054	0.000000	79.582642	15.510642	79.582642	15.510642
batch_0.fast5	207508d3-ac5e-4bf5-9742-f61ec60b6b7c	91f216faec432f6717a2618d5a951d151cf86098	0	503	2	11357.196215	5.515272	1661	TRUE	11358.202191	1358	4.509296	398	10.114431	0.000000	81.757027	11.886661	81.757027	11.886661
batch_0.fast5	5f45f05e-07b1-4fd1-971a-ea3fe5806756	91f216faec432f6717a2618d5a951d151cf86098	0	352	3	11318.328353	32.114210	9672	TRUE	11320.316069	9074	30.126494	2573	9.528552	0.000000	82.336868	12.756416	82.336868	12.756416
batch_0.fast5	5f9e0fcd-f8ef-4e57-a472-b2acaba4cdaa	91f216faec432f6717a2618d5a951d151cf86098	0	392	4	11584.136454	13.084993	3941	TRUE	11586.115870	3345	11.105578	732	10.369586	0.000000	89.294914	13.336253	89.294914	13.336253
batch_0.fast5	1b36c5b3-7a0b-4ba0-a3a8-21e9f3a220a4	91f216faec432f6717a2618d5a951d151cf86098	0	412	1	11358.557105	7.277556	2192	TRUE	11359.752988	1831	6.081673	592	9.974719	0.000000	80.742317	13.046334	80.742317	13.046334
batch_0.fast5	2367551f-858c-4080-814d-8ac5e50addb6	91f216faec432f6717a2618d5a951d151cf86098	0	59	4	11317.203519	10.520584	3168	TRUE	11319.863546	2367	7.860558	506	12.758657	0.000000	85.381012	14.206009	85.381012	14.206009
batch_0.fast5	433d6ca6-b450-4960-a8b0-57d0f9a9f414	91f216faec432f6717a2618d5a951d151cf86098	0	406	3	11440.418659	15.656042	4715	TRUE	11440.763944	4611	15.310757	496	8.963886	0.000000	76.973373	11.161864	76.973373	11.161864
batch_0.fast5	390a0b76-7d41-4fca-a11c-27cfd7dfd6ab	91f216faec432f6717a2618d5a951d151cf86098	0	205	3	11524.573705	8.861886	2669	TRUE	11526.281208	2154	7.154382	514	9.954702	0.000000	83.496536	12.031619	83.496536	12.031619
batch_0.fast5	3ecee1bb-e7ef-41dc-af90-1d7eaebf434c	91f216faec432f6717a2618d5a951d151cf86098	0	282	3	11340.306773	16.895418	5088	TRUE	11342.494356	4430	14.707835	1227	11.533710	0.000000	82.771744	14.061049	82.771744	14.061049
batch_0.fast5	6b6703a0-7ab7-4c83-bb44-593fd11ea48b	91f216faec432f6717a2618d5a951d151cf86098	0	264	2	11543.357238	16.572377	4991	TRUE	11545.205843	4434	14.723772	1250	10.360800	0.000000	81.322151	13.046334	81.322151	13.046334
batch_0.fast5	209fcb29-dea7-4ef5-9fa0-7c79da78082f	91f216faec432f6717a2618d5a951d151cf86098	0	238	3	11361.938247	6.827689	2056	TRUE	11363.472112	1594	5.293825	453	11.551983	0.000000	80.887276	12.756416	80.887276	12.756416
batch_0.fast5	3a9d0884-a3f5-4b10-bfa4-a90eb474091b	91f216faec432f6717a2618d5a951d151cf86098	0	287	3	11596.732404	11.365870	3423	TRUE	11598.220784	2975	9.877490	784	7.184573	0.000000	69.725410	8.552597	69.725410	8.552597
batch_0.fast5	44d4e4c4-f98b-4058-971b-0cae43e0cd43	91f216faec432f6717a2618d5a951d151cf86098	0	480	1	11303.298141	12.688247	3821	TRUE	11305.051461	3293	10.934927	808	9.307280	0.000000	71.319962	12.176579	71.319962	12.176579
batch_0.fast5	4d2950b0-ab68-4b35-9ee2-de7433f3c619	91f216faec432f6717a2618d5a951d151cf86098	0	79	4	11388.694223	30.734064	9257	TRUE	11388.865206	9205	30.563081	2195	10.438370	0.000000	73.639313	10.582026	73.639313	10.582026
batch_0.fast5	15635c72-ba63-4a22-a06c-4bc1bcf404c1	91f216faec432f6717a2618d5a951d151cf86098	0	26	3	11430.044821	80.306773	24188	TRUE	11430.253984	24125	80.097610	1889	9.394569	0.000000	82.191910	12.176579	82.191910	12.176579
batch_0.fast5	40310483-8aae-4af5-becf-b9cc008d0687	91f216faec432f6717a2618d5a951d151cf86098	0	431	3	11525.472112	13.790505	4153	TRUE	11526.809429	3750	12.453187	866	10.804847	0.000000	79.002800	13.191294	79.002800	13.191294
batch_0.fast5	25cb8ced-b8cc-48e8-b9ac-122af91c73c9	91f216faec432f6717a2618d5a951d151cf86098	0	41	2	11518.373838	11.657371	3511	TRUE	11520.254648	2944	9.776560	836	11.616481	0.000000	83.206619	12.611457	83.206619	12.611457
batch_0.fast5	28c0fdc7-76c5-4024-8761-4f51a6cc72ac	91f216faec432f6717a2618d5a951d151cf86098	0	224	4	11491.623838	15.408367	4641	TRUE	11493.664675	4026	13.367530	1084	10.610007	0.000000	78.278008	13.481213	78.278008	13.481213
batch_0.fast5	3faa58cd-a4cd-4b98-8033-b50b60690f30	91f216faec432f6717a2618d5a951d151cf86098	0	509	1	11290.943559	25.048805	7544	TRUE	11291.076361	7504	24.916003	1920	9.704778	0.000000	73.929230	12.756416	73.929230	12.756416
batch_0.fast5	62008586-d227-4b8c-b319-6c2f684f0948	91f216faec432f6717a2618d5a951d151cf86098	0	284	1	11585.925963	8.537185	2571	TRUE	11587.196215	2188	7.266932	750	9.150313	0.000000	80.887276	12.031619	80.887276	12.031619
batch_0.fast5	1678c335-af6b-42fc-923f-4fbf078fe986	91f216faec432f6717a2618d5a951d151cf86098	0	224	4	11594.793493	28.752324	8660	TRUE	11597.187583	7939	26.358234	1690	10.707172	0.000000	77.988091	12.321538	77.988091	12.321538
batch_0.fast5	1eef3c53-4bae-4c87-9dbc-63669fac8cea	91f216faec432f6717a2618d5a951d151cf86098	0	201	2	11278.273572	55.370518	16677	TRUE	11279.558433	16290	54.085657	4143	9.550759	0.000000	84.511253	13.336253	84.511253	13.336253
batch_0.fast5	21e80777-d711-4a14-827f-af8c6e40b711	91f216faec432f6717a2618d5a951d151cf86098	0	331	3	11579.274900	10.607570	3195	TRUE	11579.408035	3154	10.474436	729	7.330684	0.000000	70.450203	7.537882	70.450203	7.537882
batch_0.fast5	41d57eb8-0e86-4193-a658-a7675af7a54e	91f216faec432f6717a2618d5a951d151cf86098	0	247	1	11371.566733	11.287849	3399	TRUE	11373.382138	2853	9.472444	915	10.741273	0.000000	79.437683	12.756416	79.437683	12.756416
batch_0.fast5	4725b021-9635-46e7-9e44-f8b573504aa6	91f216faec432f6717a2618d5a951d151cf86098	0	363	2	11303.795485	14.665339	4417	TRUE	11306.838645	3500	11.622178	910	8.977284	0.000000	68.130859	10.437067	68.130859	10.437067
batch_0.fast5	4de91071-3f86-4a29-acbb-849fb1490534	91f216faec432f6717a2618d5a951d151cf86098	0	478	4	11569.414343	21.189907	6382	TRUE	11569.547145	6342	21.057105	1611	10.097348	0.000000	80.017517	12.176579	80.017517	12.176579
batch_0.fast5	2d556346-e912-4ce7-be3a-279dcfb9e26d	91f216faec432f6717a2618d5a951d151cf86098	0	456	2	11455.000664	14.319721	4313	TRUE	11455.133466	4273	14.186919	1065	11.124639	0.000000	78.712883	11.886661	78.712883	11.886661
batch_0.fast5	2f733a8f-4f16-4b61-bf21-cc7159380b53	91f216faec432f6717a2618d5a951d151cf86098	0	187	2	11520.278552	25.141434	7572	TRUE	11520.519920	7499	24.900066	1569	9.672646	0.000000	76.248573	12.611457	76.248573	12.611457
batch_0.fast5	3edb3b0a-0b7d-441c-8fd9-7a2ce9aa52ed	91f216faec432f6717a2618d5a951d151cf86098	0	183	4	11320.306441	7.292165	2196	TRUE	11322.532869	1525	5.065737	461	10.022323	0.000000	81.757027	13.046334	81.757027	13.046334
batch_0.fast5	5ed37120-48c3-4ac7-b2c5-3d94b0f87853	91f216faec432f6717a2618d5a951d151cf86098	0	510	4	11546.672311	11.981408	3608	TRUE	11549.059097	2889	9.594622	712	10.711666	0.000000	74.798981	12.611457	74.798981	12.611457
batch_0.fast5	4d129be2-cefc-4af3-8474-dfb2fc9a49b6	91f216faec432f6717a2618d5a951d151cf86098	0	425	3	11360.585989	19.097278	5752	TRUE	11362.800133	5085	16.883134	1089	8.464198	0.000000	86.395729	15.655602	86.395729	15.655602
batch_0.fast5	502551f0-e023-4a21-99cf-66072a7c4a4e	91f216faec432f6717a2618d5a951d151cf86098	0	264	2	11612.730412	7.717463	2324	TRUE	11612.886454	2277	7.561421	589	8.744151	0.000000	75.088905	12.031619	75.088905	12.031619
batch_0.fast5	4390ed9f-e390-43bc-b7ea-3fa2ffea8594	91f216faec432f6717a2618d5a951d151cf86098	0	96	4	11380.562085	13.738380	4138	TRUE	11380.562085	4138	13.738380	762	9.440633	0.000000	74.798981	8.987474	74.798981	8.987474
batch_0.fast5	382baba1-b9ba-4028-adcd-12cb7a69b4aa	91f216faec432f6717a2618d5a951d151cf86098	0	296	1	11512.764940	20.430611	6153	TRUE	11514.956507	5493	18.239044	1522	11.115968	0.000000	80.452393	12.901375	80.452393	12.901375
batch_0.fast5	20a7ae44-a305-489a-8e8a-042c50c90391	91f216faec432f6717a2618d5a951d151cf86098	0	96	4	11555.284529	8.941567	2693	TRUE	11557.559429	2008	6.666667	512	10.434708	0.000000	84.511253	15.220723	84.511253	15.220723
batch_0.fast5	0d78927c-bd5e-424f-822d-c557113297e0	91f216faec432f6717a2618d5a951d151cf86098	0	503	2	11469.916999	22.205511	6688	TRUE	11471.408367	6239	20.714143	1596	10.503584	0.000000	78.422966	14.350967	78.422966	14.350967
batch_0.fast5	24aa5041-e1a0-44c2-91da-035032e596f6	91f216faec432f6717a2618d5a951d151cf86098	0	37	1	11458.686919	30.571713	9208	TRUE	11461.536189	8350	27.722444	2313	9.705277	0.000000	77.118332	12.466497	77.118332	12.466497
batch_0.fast5	4a84af87-a3d6-4423-be68-70c0cbef3e0c	91f216faec432f6717a2618d5a951d151cf86098	0	45	1	11290.843293	22.863214	6886	TRUE	11291.044821	6825	22.661687	1573	9.990114	0.000000	78.567924	12.321538	78.567924	12.321538
batch_0.fast5	42a3fc26-94b2-4415-93f6-0d2e75e1fbdf	91f216faec432f6717a2618d5a951d151cf86098	0	452	2	11353.155378	16.505976	4971	TRUE	11353.288181	4931	16.373174	1378	9.635382	0.000000	79.582642	11.886661	79.582642	11.886661
batch_0.fast5	4915abb3-7db3-4c3e-8111-0e807c943be2	91f216faec432f6717a2618d5a951d151cf86098	0	470	1	11346.520584	11.357570	3420	TRUE	11348.211487	2911	9.666667	853	8.908270	0.000000	75.378822	9.567312	75.378822	9.567312
batch_0.fast5	4be3328a-297a-44a8-aa45-a442f834658a	91f216faec432f6717a2618d5a951d151cf86098	0	255	2	11418.158699	9.141434	2753	TRUE	11418.438247	2669	8.861886	437	8.227345	0.000000	73.059471	11.741701	73.059471	11.741701
batch_0.fast5	27a40035-1b4c-4c83-943d-f8a97008c5af	91f216faec432f6717a2618d5a951d151cf86098	0	212	4	11399.922643	24.505312	7381	TRUE	11401.519920	6899	22.908035	1375	10.429107	0.000000	82.771744	14.206009	82.771744	14.206009
batch_0.fast5	29ea81cf-c1e7-44b1-8ec3-4d4886773e4d	91f216faec432f6717a2618d5a951d151cf86098	0	22	1	11614.166003	8.633466	2600	TRUE	11615.829681	2099	6.969788	604	9.757511	0.000000	72.189720	12.176579	72.189720	12.176579
batch_0.fast5	384eed01-5377-4193-83a6-21c95b473a7d	91f216faec432f6717a2618d5a951d151cf86098	0	338	4	11508.920319	13.157703	3963	TRUE	11511.032869	3326	11.045153	705	9.030805	0.000000	75.523781	14.350967	75.523781	14.350967
batch_0.fast5	6b96ef34-6066-4bfa-a8a4-ef4cfb9fd75a	91f216faec432f6717a2618d5a951d151cf86098	0	25	1	11367.123506	14.236056	4287	TRUE	11367.257304	4247	14.102258	733	8.987184	0.000000	83.061661	12.321538	83.061661	12.321538
batch_0.fast5	24ad215c-c2b4-4b33-89bc-97b45198d2b1	91f216faec432f6717a2618d5a951d151cf86098	0	49	1	11581.962483	14.511952	4371	TRUE	11583.616534	3872	12.857902	1143	11.202890	0.000000	78.278008	12.611457	78.278008	12.611457
batch_0.fast5	3027a693-f8ad-43d4-b6db-31b7d3afd258	91f216faec432f6717a2618d5a951d151cf86098	0	246	1	11320.565405	5.677955	1710	TRUE	11322.383134	1162	3.860226	356	8.723726	0.000000	82.046944	12.321538	82.046944	12.321538
batch_0.fast5	5ee770ea-eed8-470c-b0d8-1f01c2746714	91f216faec432f6717a2618d5a951d151cf86098	0	491	1	11604.393426	8.918659	2686	TRUE	11606.409695	2079	6.902390	455	10.001469	0.000000	76.103615	13.626171	76.103615	13.626171
batch_0.fast5	35b51fcd-e3eb-438d-9255-04e09245cf54	91f216faec432f6717a2618d5a951d151cf86098	0	58	4	11538.633134	6.636786	1999	TRUE	11539.938911	1605	5.331009	502	10.072376	0.000000	84.946136	14.061049	84.946136	14.061049
batch_0.fast5	5c164826-d3d9-48ee-9bb2-d9673113f003	91f216faec432f6717a2618d5a951d151cf86098	0	224	4	11351.388446	50.152058	15105	TRUE	11351.521248	15065	50.019256	2792	10.674152	0.000000	76.538498	13.191294	76.538498	13.191294
